reading_id,timestamp,equipment_id,bench_id,x_coord,y_coord,sensor_cu_grade,tonnage
4229,2025-01-16 07:56:00,SHOVEL-01,BENCH-105,1034.18,5899.33,1.1037,185.64
4230,2025-02-11 17:25:00,SHOVEL-02,BENCH-100,1951.42,5775.69,0.7611,192.51
4231,2025-03-11 15:36:00,SHOVEL-03,BENCH-105,1159.48,5885.55,0.4894,164.5
4232,2025-03-31 02:16:00,SHOVEL-01,BENCH-105,1567.38,5797.2,0.8762,109.53
4233,2025-01-15 15:58:00,SHOVEL-03,BENCH-110,1392.3,5300.42,1.0667,152.61
4234,2025-01-31 06:48:00,SHOVEL-01,BENCH-110,1556.71,5006.63,1.113,80.76
4235,2025-02-11 02:44:00,SHOVEL-01,BENCH-100,1527.07,5312.22,0.5025,196.41
4236,2025-01-20 00:09:00,SHOVEL-03,BENCH-100,1730.62,5656.08,0.9541,80.62
4237,2025-03-04 11:19:00,SHOVEL-02,BENCH-105,1066.82,5275.43,0.6378,164.71
4238,2025-01-18 21:55:00,SHOVEL-03,BENCH-100,1055.55,5888.05,0.9234,148.98
4239,2025-01-17 14:20:00,SHOVEL-03,BENCH-110,1017.91,5097.68,0.764,109.09
4240,2025-03-29 21:36:00,SHOVEL-02,BENCH-105,1275.77,5825.24,1.2958,119.07
4241,2025-02-20 01:30:00,SHOVEL-03,BENCH-105,1292.35,5542.85,0.767,239.6
4242,2025-01-25 06:00:00,SHOVEL-03,BENCH-105,1507.69,5493.41,1.2222,233.35
4243,2025-03-30 17:13:00,SHOVEL-02,BENCH-110,1707.22,5010.47,1.4065,88.33
4244,2025-01-12 08:21:00,SHOVEL-02,BENCH-110,1153.53,5134.58,0.8755,162.52
4245,2025-02-04 23:42:00,SHOVEL-03,BENCH-105,1500.17,5099.72,0.9349,187.83
4246,2025-01-01 03:23:00,SHOVEL-01,BENCH-110,1106.86,5432.29,1.089,183.58
4247,2025-03-03 21:08:00,SHOVEL-01,BENCH-110,1129.13,5073.61,0.7773,102.22
4248,2025-01-16 17:09:00,SHOVEL-03,BENCH-110,1720.87,5126.33,0.6624,118.56
4249,2025-01-20 18:28:00,SHOVEL-01,BENCH-105,1575.35,5851.0,1.0806,208.17
4250,2025-03-16 10:32:00,SHOVEL-01,BENCH-110,1909.49,5343.67,0.4902,243.99
4251,2025-03-22 11:58:00,SHOVEL-02,BENCH-100,1077.33,5842.32,1.4402,216.35
4252,2025-03-24 14:05:00,SHOVEL-02,BENCH-110,1164.87,5019.4,1.3027,213.88
4253,2025-02-12 14:19:00,SHOVEL-03,BENCH-100,1994.92,5963.17,4.824,235.51
4254,2025-02-08 17:51:00,SHOVEL-02,BENCH-100,1582.82,5158.45,1.045,102.15
4255,2025-03-18 02:33:00,SHOVEL-03,BENCH-100,1693.1,5177.82,0.7474,191.03
4256,2025-03-02 23:28:00,SHOVEL-01,BENCH-110,1434.24,5789.4,0.8975,161.6
4257,2025-02-03 09:12:00,SHOVEL-03,BENCH-105,1197.55,5883.34,0.9478,226.19
4258,2025-03-21 14:33:00,SHOVEL-02,BENCH-100,1603.6,5867.01,0.7605,141.52
4259,2025-01-15 10:57:00,SHOVEL-02,BENCH-110,1851.41,5222.8,0.7212,168.15
4260,2025-03-28 20:02:00,SHOVEL-01,BENCH-110,1915.79,5046.88,0.7817,217.03
4261,2025-02-04 17:41:00,SHOVEL-01,BENCH-110,1296.83,5293.01,0.8078,178.8
4262,2025-02-23 01:40:00,SHOVEL-01,BENCH-110,1049.84,5287.08,0.645,182.24
4263,2025-02-23 22:22:00,SHOVEL-02,BENCH-100,1477.88,5127.44,0.3294,229.43
4264,2025-02-21 12:44:00,SHOVEL-03,BENCH-100,1125.89,5261.7,0.786,106.14
4265,2025-01-05 07:26:00,SHOVEL-03,BENCH-100,1053.05,5760.47,1.0669,202.03
4266,2025-02-04 20:03:00,SHOVEL-01,BENCH-110,1332.09,5466.76,0.5141,98.48
4267,2025-04-01 03:48:00,SHOVEL-02,BENCH-100,1819.59,5396.0,1.0807,234.95
4268,2025-02-03 15:55:00,SHOVEL-02,BENCH-105,1571.58,5787.96,1.2234,229.4
4269,2025-03-23 02:33:00,SHOVEL-02,BENCH-100,1918.41,5797.19,1.1454,116.96
4270,2025-02-12 19:33:00,SHOVEL-03,BENCH-105,1448.38,5306.17,0.9847,106.85
4271,2025-03-10 20:15:00,SHOVEL-03,BENCH-105,1616.46,5684.39,0.6608,234.97
4272,2025-03-03 15:51:00,SHOVEL-01,BENCH-105,1249.2,5595.13,0.6783,214.24
4273,2025-01-22 13:49:00,SHOVEL-01,BENCH-110,1301.19,5728.59,1.0193,120.17
4274,2025-02-11 00:02:00,SHOVEL-03,BENCH-100,1143.25,5562.77,0.9646,177.69
4275,2025-04-01 20:03:00,SHOVEL-02,BENCH-105,1842.43,5406.58,0.7163,226.99
4276,2025-03-24 09:19:00,SHOVEL-01,BENCH-105,1503.24,5249.42,0.4584,205.38
4277,2025-02-11 10:16:00,SHOVEL-03,BENCH-100,1714.4,5284.14,0.9824,189.02
4278,2025-01-16 12:39:00,SHOVEL-02,BENCH-110,1143.61,5705.33,1.1002,90.4
4279,2025-02-25 14:23:00,SHOVEL-02,BENCH-110,1224.63,5196.45,0.9338,242.51
4280,2025-03-29 18:25:00,SHOVEL-03,BENCH-100,1277.18,5853.67,0.9196,205.69
4281,2025-03-27 18:55:00,SHOVEL-01,BENCH-110,1346.76,5513.38,0.8065,174.85
4282,2025-01-29 10:29:00,SHOVEL-01,BENCH-100,1827.24,5826.0,1.0987,96.76
4283,2025-01-29 07:01:00,SHOVEL-02,BENCH-100,1277.23,5248.55,0.2628,232.68
4284,2025-03-28 06:03:00,SHOVEL-01,BENCH-100,1423.1,5101.47,1.1998,110.38
4285,2025-02-07 15:59:00,SHOVEL-02,BENCH-100,1633.54,5538.73,0.8237,112.45
4286,2025-02-28 05:03:00,SHOVEL-01,BENCH-100,1346.84,5324.2,0.7028,92.35
4287,2025-01-07 04:15:00,SHOVEL-01,BENCH-105,1095.84,5028.34,1.0498,200.48
4288,2025-02-16 11:20:00,SHOVEL-03,BENCH-105,1054.14,5587.76,0.8462,244.28
4289,2025-03-23 22:03:00,SHOVEL-02,BENCH-100,1152.31,5647.63,0.7751,196.8
4290,2025-02-08 10:25:00,SHOVEL-02,BENCH-100,1078.7,5620.65,0.3205,143.13
4291,2025-02-17 02:08:00,SHOVEL-02,BENCH-100,1510.69,5812.66,0.844,240.03
4292,2025-03-08 02:37:00,SHOVEL-01,BENCH-100,1822.3,5732.76,0.4956,230.61
4293,2025-01-03 11:45:00,SHOVEL-03,BENCH-100,1729.23,5310.06,0.8281,243.37
4294,2025-01-09 19:45:00,SHOVEL-02,BENCH-100,1333.18,5497.21,1.1447,208.6
4295,2025-02-15 15:07:00,SHOVEL-02,BENCH-105,1797.54,5173.68,0.6583,167.54
4296,2025-03-25 04:17:00,SHOVEL-02,BENCH-100,1017.45,5783.83,1.0828,100.46
4297,2025-02-22 04:54:00,SHOVEL-01,BENCH-110,1669.61,5536.45,1.3448,142.0
4298,2025-02-25 07:20:00,SHOVEL-01,BENCH-100,1874.0,5000.78,0.8102,154.09
4299,2025-01-10 10:02:00,SHOVEL-02,BENCH-100,1054.73,5607.11,0.8248,192.12
4300,2025-03-06 11:42:00,SHOVEL-03,BENCH-105,1595.65,5460.58,0.6105,93.15
4301,2025-01-25 21:13:00,SHOVEL-03,BENCH-105,1023.98,5933.27,0.693,87.15
4302,2025-03-17 01:06:00,SHOVEL-01,BENCH-100,1916.46,5765.29,1.53,150.99
4303,2025-01-13 01:46:00,SHOVEL-01,BENCH-110,1148.8,5831.06,1.0943,169.16
4304,2025-03-13 03:34:00,SHOVEL-03,BENCH-100,1038.26,5799.25,0.6348,232.29
4305,2025-03-26 03:24:00,SHOVEL-01,BENCH-110,1523.0,5407.63,0.1613,166.4
4306,2025-04-01 17:46:00,SHOVEL-02,BENCH-100,1527.44,5685.05,0.7818,238.54
4307,2025-03-18 01:22:00,SHOVEL-03,BENCH-100,1660.84,5381.81,0.8913,248.85
4308,2025-03-13 17:48:00,SHOVEL-01,BENCH-105,1478.63,5524.01,0.7688,82.05
4309,2025-01-20 22:31:00,SHOVEL-01,BENCH-100,1724.0,5983.52,0.5338,99.08
4310,2025-03-27 09:28:00,SHOVEL-01,BENCH-110,1193.16,5210.78,1.1502,151.4
4311,2025-01-03 14:33:00,SHOVEL-01,BENCH-110,1724.43,5781.07,0.7079,243.1
4312,2025-01-29 01:49:00,SHOVEL-02,BENCH-110,1443.44,5884.31,0.8743,209.24
4313,2025-03-16 20:36:00,SHOVEL-02,BENCH-100,1641.54,5346.68,1.1224,128.29
4314,2025-03-12 06:26:00,SHOVEL-02,BENCH-100,1260.21,5480.81,0.842,175.93
4315,2025-02-25 12:33:00,SHOVEL-03,BENCH-110,1417.86,5372.57,0.957,227.63
4316,2025-02-13 15:57:00,SHOVEL-01,BENCH-100,1424.99,5354.32,0.495,87.72
4317,2025-03-27 19:50:00,SHOVEL-02,BENCH-105,1207.23,5303.67,1.3206,237.44
4318,2025-01-12 16:03:00,SHOVEL-03,BENCH-110,1438.9,5588.57,0.4785,104.91
4319,2025-01-05 04:22:00,SHOVEL-03,BENCH-105,1428.52,5758.42,1.0778,116.37
4320,2025-03-02 22:30:00,SHOVEL-02,BENCH-100,1018.43,5200.06,0.928,144.35
4321,2025-03-30 17:30:00,SHOVEL-01,BENCH-110,1782.76,5839.65,1.1926,98.31
4322,2025-02-06 17:30:00,SHOVEL-03,BENCH-100,1012.62,5103.5,1.1506,124.65
4323,2025-01-08 04:23:00,SHOVEL-02,BENCH-105,1321.25,5658.18,0.7554,249.45
4324,2025-02-07 18:02:00,SHOVEL-03,BENCH-110,1719.92,5665.81,0.2816,179.65
4325,2025-03-12 06:36:00,SHOVEL-02,BENCH-105,1631.1,5236.9,0.8217,166.7
4326,2025-01-18 09:24:00,SHOVEL-01,BENCH-105,1214.56,5202.2,0.6227,214.9
4327,2025-02-06 07:33:00,SHOVEL-01,BENCH-110,1059.44,5029.91,0.9797,93.51
4328,2025-01-29 10:10:00,SHOVEL-03,BENCH-105,1618.46,5226.03,0.9511,83.02
4329,2025-03-30 22:17:00,SHOVEL-01,BENCH-105,1991.59,5566.39,0.8928,189.45
4330,2025-02-10 08:26:00,SHOVEL-02,BENCH-100,1511.98,5496.53,0.8772,113.09
4331,2025-01-13 16:38:00,SHOVEL-02,BENCH-100,1145.27,5155.2,1.3145,212.26
4332,2025-03-22 12:03:00,SHOVEL-01,BENCH-100,1127.39,5037.35,1.1822,118.16
4333,2025-02-06 01:23:00,SHOVEL-02,BENCH-110,1468.1,5853.12,0.8376,245.85
4334,2025-01-14 05:23:00,SHOVEL-01,BENCH-110,1368.96,5563.86,0.5496,87.39
4335,2025-02-03 03:59:00,SHOVEL-03,BENCH-110,1166.0,5862.06,1.0101,230.04
4336,2025-01-02 10:04:00,SHOVEL-02,BENCH-105,1431.36,5709.64,1.2558,216.18
4337,2025-01-24 06:37:00,SHOVEL-01,BENCH-105,1527.2,5293.91,0.9286,126.82
4338,2025-03-23 19:02:00,SHOVEL-03,BENCH-110,1381.62,5193.7,0.8366,94.09
4339,2025-01-18 15:25:00,SHOVEL-03,BENCH-105,1829.13,5810.31,0.9375,225.44
4340,2025-02-06 09:19:00,SHOVEL-01,BENCH-100,1144.75,5799.24,0.8275,124.12
4341,2025-03-13 04:16:00,SHOVEL-03,BENCH-110,1836.39,5191.39,0.5772,91.98
4342,2025-03-01 07:29:00,SHOVEL-01,BENCH-105,1366.99,5226.36,0.4947,92.52
4343,2025-01-15 17:02:00,SHOVEL-03,BENCH-100,1380.26,5380.65,1.0941,179.82
4344,2025-01-16 08:50:00,SHOVEL-01,BENCH-110,1762.23,5669.54,0.6801,149.49
4345,2025-02-19 02:01:00,SHOVEL-02,BENCH-105,1930.68,5787.96,1.3711,228.47
4346,2025-03-14 23:07:00,SHOVEL-01,BENCH-110,1804.24,5615.64,0.9938,204.72
4347,2025-02-18 21:43:00,SHOVEL-03,BENCH-100,1888.39,5726.28,0.973,149.57
4348,2025-03-12 21:49:00,SHOVEL-01,BENCH-105,1063.39,5045.27,0.9138,124.51
4349,2025-02-05 02:12:00,SHOVEL-01,BENCH-110,1103.64,5943.87,1.3244,249.9
4350,2025-03-13 20:06:00,SHOVEL-02,BENCH-100,1948.78,5341.81,0.7296,94.61
4351,2025-04-01 07:10:00,SHOVEL-02,BENCH-110,1115.84,5873.87,1.201,193.65
4352,2025-02-09 09:28:00,SHOVEL-01,BENCH-110,1361.16,5001.36,0.5403,206.62
4353,2025-01-07 12:29:00,SHOVEL-01,BENCH-105,1660.58,5503.33,1.3392,169.52
4354,2025-01-09 00:12:00,SHOVEL-01,BENCH-105,1809.32,5353.69,0.9339,234.77
4355,2025-02-04 10:30:00,SHOVEL-01,BENCH-100,1457.72,5661.39,1.1338,160.31
4356,2025-02-04 01:29:00,SHOVEL-03,BENCH-105,1027.32,5214.79,0.7858,248.83
4357,2025-02-27 08:16:00,SHOVEL-03,BENCH-110,1580.62,5921.11,0.5318,169.29
4358,2025-01-01 19:14:00,SHOVEL-01,BENCH-110,1106.54,5228.76,1.1723,207.12
4359,2025-03-20 09:05:00,SHOVEL-01,BENCH-110,1404.52,5300.46,1.0228,80.73
4360,2025-02-19 00:14:00,SHOVEL-01,BENCH-105,1759.08,5450.92,0.9168,119.74
4361,2025-01-09 22:41:00,SHOVEL-03,BENCH-100,1347.68,5925.46,0.788,147.42
4362,2025-01-12 21:53:00,SHOVEL-01,BENCH-100,1026.76,5533.82,0.945,149.03
4363,2025-02-12 09:26:00,SHOVEL-01,BENCH-100,1322.12,5396.16,0.7852,146.04
4364,2025-02-06 00:03:00,SHOVEL-02,BENCH-105,1290.59,5521.05,1.712,158.86
4365,2025-02-08 17:24:00,SHOVEL-03,BENCH-110,1583.88,5518.83,0.9346,126.18
4366,2025-02-02 16:04:00,SHOVEL-02,BENCH-100,1898.18,5246.46,0.7267,217.38
4367,2025-01-04 01:58:00,SHOVEL-02,BENCH-105,1003.93,5071.82,0.7728,162.67
4368,2025-01-29 20:30:00,SHOVEL-02,BENCH-110,1907.45,5595.52,0.4067,217.52
4369,2025-01-05 14:33:00,SHOVEL-01,BENCH-100,1931.58,5073.88,0.8826,98.12
4370,2025-04-01 13:53:00,SHOVEL-01,BENCH-100,1278.03,5023.63,1.1009,236.73
4371,2025-02-04 09:18:00,SHOVEL-01,BENCH-105,1334.19,5591.92,0.7838,156.12
4372,2025-01-30 07:14:00,SHOVEL-03,BENCH-110,1518.98,5663.59,0.9536,204.17
4373,2025-03-31 10:23:00,SHOVEL-01,BENCH-100,1567.55,5108.9,1.3073,211.95
4374,2025-01-04 06:46:00,SHOVEL-01,BENCH-105,1243.8,5001.26,0.8034,239.26
4375,2025-01-08 09:39:00,SHOVEL-03,BENCH-110,1583.61,5384.73,0.3365,148.72
4376,2025-02-14 06:46:00,SHOVEL-02,BENCH-110,1111.67,5739.7,1.1135,161.2
4377,2025-02-28 07:06:00,SHOVEL-02,BENCH-100,1961.53,5869.05,0.9747,209.77
4378,2025-03-30 04:17:00,SHOVEL-03,BENCH-105,1717.66,5152.24,0.7875,
4379,2025-03-13 11:54:00,SHOVEL-03,BENCH-105,1857.82,5969.75,0.7492,121.41
4380,2025-03-21 04:55:00,SHOVEL-02,BENCH-110,1812.07,5553.41,1.0078,192.84
4381,2025-02-03 22:05:00,SHOVEL-01,BENCH-105,1576.51,5791.03,0.9892,232.07
4382,2025-03-03 19:24:00,SHOVEL-02,BENCH-100,1430.42,5365.29,0.5994,175.07
4383,2025-01-13 15:55:00,SHOVEL-01,BENCH-105,1462.51,5125.3,0.7975,229.74
4384,2025-01-16 12:08:00,SHOVEL-02,BENCH-100,1393.2,5811.47,1.1189,174.74
4385,2025-01-25 11:48:00,SHOVEL-02,BENCH-105,1302.26,5208.63,0.9255,180.73
4386,2025-03-30 19:28:00,SHOVEL-01,BENCH-100,1938.67,5662.62,0.8817,186.83
4387,2025-02-11 11:31:00,SHOVEL-01,BENCH-100,1599.3,5237.34,0.7055,192.44
4388,2025-03-02 22:53:00,SHOVEL-01,BENCH-110,1541.01,5395.12,1.0983,242.14
4389,2025-03-16 04:23:00,SHOVEL-02,BENCH-100,1604.34,5852.24,0.8555,89.31
4390,2025-01-04 19:59:00,SHOVEL-01,BENCH-105,1984.91,5007.09,1.1256,193.36
4391,2025-01-15 21:49:00,SHOVEL-03,BENCH-100,1083.16,5326.7,0.7428,92.55
4392,2025-01-10 18:29:00,SHOVEL-01,BENCH-110,1257.92,5252.38,1.0527,211.12
4393,2025-03-21 20:32:00,SHOVEL-01,BENCH-100,1947.56,5855.42,0.567,80.21
4394,2025-03-28 23:35:00,SHOVEL-03,BENCH-100,1655.15,5193.22,0.9834,225.13
4395,2025-03-27 12:53:00,SHOVEL-03,BENCH-110,1051.23,5680.4,0.963,241.52
4396,2025-04-01 17:54:00,SHOVEL-02,BENCH-105,1127.86,5673.85,0.2874,117.07
4397,2025-01-08 08:42:00,SHOVEL-02,BENCH-110,1124.87,5676.27,0.8437,240.47
4398,2025-03-01 20:15:00,SHOVEL-03,BENCH-105,1856.08,5938.69,0.4151,244.8
4399,2025-02-23 02:38:00,SHOVEL-01,BENCH-100,1987.83,5772.1,0.7933,170.15
4400,2025-01-18 04:01:00,SHOVEL-02,BENCH-100,1750.65,5526.27,1.2591,247.29
4401,2025-02-06 03:30:00,SHOVEL-02,BENCH-100,1638.07,5627.38,0.5537,202.02
4402,2025-01-04 04:12:00,SHOVEL-02,BENCH-105,1764.58,5690.28,1.025,154.18
4403,2025-01-31 13:32:00,SHOVEL-01,BENCH-105,1913.06,5609.49,0.7889,91.24
4404,2025-03-01 13:17:00,SHOVEL-01,BENCH-100,1147.34,5781.55,0.6309,193.29
4405,2025-03-15 23:14:00,SHOVEL-03,BENCH-100,1977.51,5139.91,1.0332,232.95
4406,2025-01-20 20:51:00,SHOVEL-02,BENCH-105,1911.51,5174.8,0.9125,230.97
4407,2025-01-31 14:37:00,SHOVEL-02,BENCH-110,1845.71,5567.67,0.9261,223.76
4408,2025-01-22 05:20:00,SHOVEL-01,BENCH-110,1414.47,5257.26,0.9335,131.22
4409,2025-03-08 08:48:00,SHOVEL-01,BENCH-110,1629.79,5766.74,0.7894,204.04
4410,2025-02-25 16:07:00,SHOVEL-01,BENCH-100,1309.11,5971.09,0.9925,117.53
4411,2025-02-24 08:01:00,SHOVEL-03,BENCH-110,1519.74,5320.47,1.0526,164.95
4412,2025-01-11 10:20:00,SHOVEL-03,BENCH-105,1593.83,5659.93,0.8644,198.02
4413,2025-03-23 12:44:00,SHOVEL-01,BENCH-105,1530.65,5929.07,0.9616,88.86
4414,2025-02-15 18:06:00,SHOVEL-03,BENCH-100,1015.81,5729.74,0.6065,242.27
4415,2025-01-31 14:10:00,SHOVEL-01,BENCH-105,1178.58,5724.48,0.8795,147.46
4416,2025-01-03 06:09:00,SHOVEL-01,BENCH-105,1508.72,5072.46,0.7058,215.37
4417,2025-01-23 19:20:00,SHOVEL-02,BENCH-110,1619.23,5567.77,0.8038,163.25
4418,2025-01-30 23:29:00,SHOVEL-03,BENCH-100,1601.64,5359.0,1.0251,163.11
4419,2025-03-16 10:48:00,SHOVEL-02,BENCH-100,1564.33,5643.5,0.6055,104.83
4420,2025-02-27 08:43:00,SHOVEL-01,BENCH-100,1064.39,5675.41,1.2524,247.9
4421,2025-02-28 00:13:00,SHOVEL-03,BENCH-110,1425.7,5961.3,0.7309,146.8
4422,2025-03-25 14:55:00,SHOVEL-02,BENCH-100,1103.41,5364.77,0.8095,174.45
4423,2025-01-21 06:13:00,SHOVEL-01,BENCH-100,1543.04,5361.49,0.8995,242.56
4424,2025-01-05 23:32:00,SHOVEL-03,BENCH-100,1578.04,5166.13,0.7738,122.97
4425,2025-03-23 17:08:00,SHOVEL-03,BENCH-105,1223.17,5909.11,0.7787,226.96
4426,2025-01-15 01:56:00,SHOVEL-02,BENCH-110,1716.12,5524.76,1.2569,94.15
4427,2025-03-23 14:14:00,SHOVEL-03,BENCH-105,1981.59,5762.5,0.2736,129.4
4428,2025-02-14 04:11:00,SHOVEL-01,BENCH-105,1133.73,5064.05,0.7593,156.36
4429,2025-01-03 17:18:00,SHOVEL-01,BENCH-110,1469.96,5829.6,0.9126,91.79
4430,2025-03-29 22:10:00,SHOVEL-02,BENCH-110,1698.19,5762.03,0.304,115.59
4431,2025-02-20 10:04:00,SHOVEL-01,BENCH-110,1731.37,5327.24,0.9348,136.44
4432,2025-03-29 22:01:00,SHOVEL-01,BENCH-105,1885.0,5032.36,0.611,99.52
4433,2025-02-08 22:34:00,SHOVEL-02,BENCH-110,1128.9,5429.27,1.0696,109.4
4434,2025-03-30 01:00:00,SHOVEL-01,BENCH-105,1010.74,5451.8,0.8517,101.93
4435,2025-02-11 01:09:00,SHOVEL-03,BENCH-110,1528.95,5002.82,0.7518,233.75
4436,2025-03-27 08:43:00,SHOVEL-01,BENCH-110,1274.66,5995.76,1.121,136.25
4437,2025-01-27 18:07:00,SHOVEL-02,BENCH-110,1141.55,5956.7,0.3839,85.12
4438,2025-03-19 03:55:00,SHOVEL-02,BENCH-110,1396.4,5123.97,0.9392,222.84
4439,2025-02-24 19:24:00,SHOVEL-03,BENCH-105,1726.88,5305.55,0.6831,122.28
4440,2025-01-01 08:23:00,SHOVEL-02,BENCH-105,1064.28,5018.86,0.9398,96.93
4441,2025-02-20 08:37:00,SHOVEL-02,BENCH-100,1030.63,5546.6,0.2812,129.33
4442,2025-02-12 17:01:00,SHOVEL-01,BENCH-105,1728.87,5094.98,1.0643,149.23
4443,2025-01-19 18:26:00,SHOVEL-03,BENCH-100,1515.72,5586.35,1.3188,130.27
4444,2025-01-16 11:00:00,SHOVEL-02,BENCH-100,1654.2,5964.32,0.9244,149.35
4445,2025-03-15 22:26:00,SHOVEL-01,BENCH-110,1718.84,5195.14,0.8119,136.08
4446,2025-01-21 22:21:00,SHOVEL-02,BENCH-100,1698.13,5696.31,0.8169,102.64
4447,2025-03-12 01:20:00,SHOVEL-03,BENCH-110,1193.11,5456.03,0.53,155.66
4448,2025-02-08 07:22:00,SHOVEL-02,BENCH-110,1057.27,5699.44,0.7329,201.23
4449,2025-03-05 12:11:00,SHOVEL-02,BENCH-110,1870.37,5198.48,1.0069,141.9
4450,2025-01-14 02:07:00,SHOVEL-02,BENCH-100,1817.07,5319.34,0.6355,196.59
4451,2025-01-24 14:28:00,SHOVEL-03,BENCH-110,1552.16,5177.17,0.838,86.86
4452,2025-01-11 14:17:00,SHOVEL-03,BENCH-110,1018.68,5237.96,0.6187,123.3
4453,2025-02-15 17:57:00,SHOVEL-03,BENCH-100,1706.7,5593.01,0.6828,100.01
4454,2025-03-11 13:04:00,SHOVEL-02,BENCH-100,1178.09,5991.65,0.9105,117.43
4455,2025-03-31 10:44:00,SHOVEL-02,BENCH-110,1730.84,5596.26,1.046,110.78
4456,2025-02-11 23:50:00,SHOVEL-02,BENCH-110,1406.77,5321.18,0.5645,164.31
4457,2025-03-19 02:06:00,SHOVEL-03,BENCH-100,1785.25,5989.44,0.8168,215.57
4458,2025-01-29 00:45:00,SHOVEL-02,BENCH-105,1467.74,5971.57,0.8465,155.17
4459,2025-02-02 10:49:00,SHOVEL-03,BENCH-100,1087.76,5389.05,1.2501,173.41
4460,2025-02-15 16:36:00,SHOVEL-02,BENCH-100,1797.99,5109.03,0.4873,139.27
4461,2025-01-22 05:07:00,SHOVEL-01,BENCH-100,1378.92,5521.69,1.3023,212.06
4462,2025-01-08 00:58:00,SHOVEL-03,BENCH-100,1272.29,5432.62,0.5682,207.22
4463,2025-01-17 21:32:00,SHOVEL-03,BENCH-110,1888.12,5586.71,0.6218,202.66
4464,2025-01-01 21:58:00,SHOVEL-02,BENCH-105,1390.42,5105.83,0.4882,99.86
4465,2025-02-01 23:53:00,SHOVEL-03,BENCH-110,1755.1,5479.16,0.6091,230.26
4466,2025-03-18 04:29:00,SHOVEL-01,BENCH-110,1906.36,5328.36,0.7726,146.97
4467,2025-01-07 07:13:00,SHOVEL-03,BENCH-110,1485.75,5541.0,0.7767,168.24
4468,2025-02-15 04:32:00,SHOVEL-02,BENCH-110,1642.71,5943.38,1.0028,226.33
4469,2025-03-07 12:32:00,SHOVEL-03,BENCH-100,1546.1,5766.99,0.7821,211.91
4470,2025-03-15 14:25:00,SHOVEL-03,BENCH-100,1051.15,5909.37,0.9568,176.64
4471,2025-03-24 00:30:00,SHOVEL-01,BENCH-105,1587.39,5615.48,1.3511,246.64
4472,2025-03-25 09:50:00,SHOVEL-02,BENCH-105,1462.55,5900.66,0.8415,192.11
4473,2025-02-09 08:07:00,SHOVEL-01,BENCH-105,1402.99,5905.63,0.5912,108.96
4474,2025-02-24 04:24:00,SHOVEL-03,BENCH-105,1284.81,5232.26,0.815,210.66
4475,2025-02-15 18:06:00,SHOVEL-03,BENCH-105,1030.99,5800.33,0.978,124.05
4476,2025-02-13 18:41:00,SHOVEL-03,BENCH-100,1920.9,5515.72,0.8126,242.32
4477,2025-03-23 22:55:00,SHOVEL-03,BENCH-110,1054.19,5812.37,0.5717,199.69
4478,2025-03-15 13:23:00,SHOVEL-03,BENCH-105,1450.44,5756.33,0.8635,236.73
4479,2025-03-05 10:26:00,SHOVEL-03,BENCH-110,1072.04,5476.95,0.5307,132.6
4480,2025-01-28 09:43:00,SHOVEL-01,BENCH-105,1841.01,5693.42,1.0643,89.65
4481,2025-02-26 20:42:00,SHOVEL-01,BENCH-110,1840.2,5465.69,0.9539,145.95
4482,2025-03-29 20:55:00,SHOVEL-01,BENCH-105,1657.59,5641.92,0.8959,80.44
4483,2025-03-07 17:13:00,SHOVEL-02,BENCH-110,1156.72,5190.75,0.8932,201.63
4484,2025-03-06 10:18:00,SHOVEL-01,BENCH-100,1904.19,5408.8,0.7829,179.94
4485,2025-02-13 04:35:00,SHOVEL-02,BENCH-110,1765.83,5728.05,1.1029,118.12
4486,2025-01-18 21:51:00,SHOVEL-02,BENCH-105,1195.57,5458.6,0.8706,133.31
4487,2025-03-27 22:21:00,SHOVEL-01,BENCH-105,1623.07,5155.88,0.7915,181.02
4488,2025-01-07 06:08:00,SHOVEL-01,BENCH-100,1267.84,5487.3,0.9813,129.64
4489,2025-03-20 10:56:00,SHOVEL-01,BENCH-110,1243.03,5356.93,0.9227,142.58
4490,2025-03-30 14:02:00,SHOVEL-01,BENCH-100,1040.95,5113.55,0.9885,122.75
4491,2025-01-25 13:19:00,SHOVEL-02,BENCH-105,1563.6,5799.32,0.8827,215.86
4492,2025-01-15 05:06:00,SHOVEL-03,BENCH-110,1249.28,5662.67,0.8914,95.85
4493,2025-03-23 04:30:00,SHOVEL-03,BENCH-110,1755.82,5014.27,0.927,151.14
4494,2025-01-04 14:47:00,SHOVEL-02,BENCH-100,1906.13,5168.86,0.6313,105.4
4495,2025-03-11 20:15:00,SHOVEL-03,BENCH-110,1632.32,5364.68,1.1955,
4496,2025-02-23 17:44:00,SHOVEL-02,BENCH-100,1671.2,5936.81,1.3216,143.07
4497,2025-02-11 10:37:00,SHOVEL-02,BENCH-100,1126.07,5407.89,0.6663,199.97
4498,2025-02-24 00:31:00,SHOVEL-02,BENCH-105,1768.16,5605.72,0.8533,194.27
4499,2025-01-28 07:41:00,SHOVEL-01,BENCH-105,1409.94,5986.16,1.2689,178.01
4500,2025-03-18 01:16:00,SHOVEL-03,BENCH-105,1035.37,5519.55,0.7428,198.03
4501,2025-02-01 12:36:00,SHOVEL-02,BENCH-110,1660.69,5819.62,1.1272,104.16
4502,2025-02-24 18:01:00,SHOVEL-01,BENCH-110,1183.76,5062.07,0.8193,155.5
